timestamp,symbol,strike,option_type,expiry,expiry_type,open,high,low,close,volume,oi,bid,ask,iv,delta,gamma,theta,vega,underlying_price,vix
2024-01-18 09:00:00,NIFTY,17000,CE,2024-01-25,monthly,4435.38,4495.58,4306.73,4316.08,5,10,4154.2,4477.9,0.1638,1.0,0.0,-3.02,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17000,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1683,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17200,CE,2024-01-25,monthly,4235.63,4295.83,4106.98,4116.33,5,10,3962.0,4270.7,0.1627,1.0,0.0,-3.06,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17200,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1628,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17400,CE,2024-01-25,monthly,4035.88,4096.08,3907.23,3916.58,5,10,3769.7,4063.5,0.1647,1.0,0.0,-3.09,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17400,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1626,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17600,CE,2024-01-25,monthly,3836.13,3896.33,3707.48,3716.83,5,10,3577.4,3856.2,0.1655,1.0,0.0,-3.13,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17600,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1663,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17800,CE,2024-01-25,monthly,3636.38,3696.58,3507.73,3517.08,5,10,3385.2,3649.0,0.1639,1.0,0.0,-3.17,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,17800,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1626,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18000,CE,2024-01-25,monthly,3436.62,3496.82,3307.97,3317.32,5,10,3192.9,3441.7,0.1609,1.0,0.0,-3.2,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18000,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1646,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18200,CE,2024-01-25,monthly,3236.87,3297.07,3108.22,3117.57,5,10,3000.7,3234.5,0.1614,1.0,0.0,-3.24,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18200,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1644,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18400,CE,2024-01-25,monthly,3037.12,3097.32,2908.47,2917.82,5,10,2808.4,3027.2,0.1596,1.0,0.0,-3.27,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18400,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1614,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18600,CE,2024-01-25,monthly,2837.37,2897.57,2708.72,2718.07,5,10,2616.1,2820.0,0.1639,1.0,0.0,-3.31,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18600,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1608,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18800,CE,2024-01-25,monthly,2637.62,2697.82,2508.97,2518.32,5,10,2423.9,2612.8,0.1604,1.0,0.0,-3.34,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,18800,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1594,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19000,CE,2024-01-25,monthly,2437.87,2498.07,2309.22,2318.57,5,10,2231.6,2405.5,0.1602,1.0,0.0,-3.38,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19000,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1596,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19200,CE,2024-01-25,monthly,2238.12,2298.32,2109.47,2118.82,5,10,2071.1,2166.5,0.1634,1.0,0.0,-3.42,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19200,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1598,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19400,CE,2024-01-25,monthly,2038.37,2098.57,1909.72,1919.07,5,10,1875.9,1962.2,0.16,1.0,0.0,-3.45,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19400,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1609,-0.0,0.0,-0.0,0.0,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19600,CE,2024-01-25,monthly,1838.62,1898.82,1709.98,1719.33,5,10,1680.6,1758.0,0.1636,0.9999,1e-06,-3.5,0.01,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19600,PE,2024-01-25,monthly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.162,-0.0001,1e-06,-0.01,0.01,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19800,CE,2024-01-25,monthly,1638.88,1699.08,1510.27,1519.62,5,29,1485.4,1553.8,0.1597,0.9996,3e-06,-3.57,0.04,21294.9,14.07
2024-01-18 09:00:00,NIFTY,19800,PE,2024-01-25,monthly,0.05,0.07,0.05,0.07,5,24,0.05,0.1,0.1638,-0.0005,4e-06,-0.06,0.06,21294.9,14.07
