timestamp,symbol,strike,option_type,expiry,expiry_type,open,high,low,close,volume,oi,bid,ask,iv,delta,gamma,theta,vega,underlying_price,vix
2025-07-21 09:00:00,NIFTY,17000,CE,2025-07-24,weekly,8008.08,8058.18,7891.38,8044.33,5,10,7742.7,8346.0,0.1492,1.0,0.0,-3.03,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17000,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1492,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17200,CE,2025-07-24,weekly,7808.19,7858.29,7691.49,7844.44,5,10,7550.3,8138.6,0.1488,1.0,0.0,-3.06,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17200,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1538,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17400,CE,2025-07-24,weekly,7608.29,7658.39,7491.59,7644.54,5,10,7357.9,7931.2,0.1484,1.0,0.0,-3.1,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17400,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1517,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17600,CE,2025-07-24,weekly,7408.4,7458.5,7291.7,7444.65,5,10,7165.5,7723.8,0.1519,1.0,0.0,-3.13,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17600,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1514,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17800,CE,2025-07-24,weekly,7208.51,7258.61,7091.81,7244.76,5,10,6973.1,7516.4,0.1527,1.0,0.0,-3.17,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,17800,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1511,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,18000,CE,2025-07-24,weekly,7008.61,7058.71,6891.91,7044.86,5,10,6780.7,7309.0,0.1484,1.0,0.0,-3.2,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,18000,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1476,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,18200,CE,2025-07-24,weekly,6808.72,6858.82,6692.02,6844.97,5,10,6588.3,7101.7,0.151,1.0,0.0,-3.24,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,18200,PE,2025-07-24,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1497,-0.0,0.0,-0.0,0.0,25035.25,11.2
2025-07-21 09:00:00,NIFTY,18400,CE,2025-07-24,weekly,6608.83,6658.93,6492.13,6645.08,5,10,6395.9,6894.3,0.1514,1.0,0.0,-3.27,0.0,25035.25,11.2
