timestamp,symbol,strike,option_type,expiry,expiry_type,open,high,low,close,volume,oi,bid,ask,iv,delta,gamma,theta,vega,underlying_price,vix
2025-08-20 09:00:00,NIFTY,17000,CE,2025-08-21,weekly,7968.83,7994.68,7932.73,7979.98,5,10,7680.7,8279.2,0.1748,1.0,0.0,-3.03,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17000,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1746,-0.0,0.0,0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17200,CE,2025-08-21,weekly,7768.86,7794.71,7732.76,7780.01,5,10,7488.3,8071.8,0.1721,1.0,0.0,-3.06,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17200,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1737,-0.0,0.0,0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17400,CE,2025-08-21,weekly,7568.9,7594.75,7532.8,7580.05,5,10,7295.8,7864.3,0.1759,1.0,0.0,-3.1,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17400,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1698,-0.0,0.0,0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17600,CE,2025-08-21,weekly,7368.93,7394.78,7332.83,7380.08,5,10,7103.3,7656.8,0.1716,1.0,0.0,-3.13,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17600,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1752,-0.0,0.0,-0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17800,CE,2025-08-21,weekly,7168.97,7194.82,7132.87,7180.12,5,10,6910.9,7449.4,0.1713,1.0,0.0,-3.17,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,17800,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1686,-0.0,0.0,-0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,18000,CE,2025-08-21,weekly,6969.01,6994.86,6932.91,6980.16,5,10,6718.4,7241.9,0.1728,1.0,0.0,-3.2,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,18000,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.172,-0.0,0.0,-0.0,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,18200,CE,2025-08-21,weekly,6769.04,6794.89,6732.94,6780.19,5,10,6525.9,7034.4,0.1673,1.0,0.0,-3.24,0.0,24976.95,11.79
2025-08-20 09:00:00,NIFTY,18200,PE,2025-08-21,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.1674,-0.0,0.0,-0.0,0.0,24976.95,11.79
