timestamp,symbol,strike,option_type,expiry,expiry_type,open,high,low,close,volume,oi,bid,ask,iv,delta,gamma,theta,vega,underlying_price,vix
2025-05-15 09:00:00,NIFTY,17000,CE,2025-05-22,weekly,7715.63,7727.93,7515.63,7581.93,5,10,7297.6,7866.3,0.2111,1.0,0.0,-3.02,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17000,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2047,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17200,CE,2025-05-22,weekly,7515.88,7528.18,7315.88,7382.18,5,10,7105.3,7659.0,0.2074,1.0,0.0,-3.06,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17200,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2076,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17400,CE,2025-05-22,weekly,7316.13,7328.43,7116.13,7182.43,5,10,6913.1,7451.8,0.2045,1.0,0.0,-3.09,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17400,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2063,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17600,CE,2025-05-22,weekly,7116.38,7128.68,6916.38,6982.68,5,10,6720.8,7244.5,0.2078,1.0,0.0,-3.13,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17600,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2019,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17800,CE,2025-05-22,weekly,6916.63,6928.93,6716.63,6782.93,5,10,6528.6,7037.3,0.207,1.0,0.0,-3.17,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,17800,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2057,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18000,CE,2025-05-22,weekly,6716.87,6729.17,6516.87,6583.17,5,10,6336.3,6830.0,0.2039,1.0,0.0,-3.2,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18000,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2009,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18200,CE,2025-05-22,weekly,6517.12,6529.42,6317.12,6383.42,5,10,6144.0,6622.8,0.2043,1.0,0.0,-3.24,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18200,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2031,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18400,CE,2025-05-22,weekly,6317.37,6329.67,6117.37,6183.67,5,10,5951.8,6415.6,0.202,1.0,0.0,-3.27,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18400,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2036,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18600,CE,2025-05-22,weekly,6117.62,6129.92,5917.62,5983.92,5,10,5759.5,6208.3,0.2032,1.0,0.0,-3.31,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18600,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2051,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18800,CE,2025-05-22,weekly,5917.87,5930.17,5717.87,5784.17,5,10,5567.3,6001.1,0.2001,1.0,0.0,-3.34,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,18800,PE,2025-05-22,weekly,0.05,0.05,0.05,0.05,5,10,0.05,0.1,0.2006,-0.0,0.0,-0.0,0.0,24560.75,16.89
2025-05-15 09:00:00,NIFTY,19000,CE,2025-05-22,weekly,5718.12,5730.42,5518.12,5584.42,5,10,5375.0,5793.8,0.1968,1.0,0.0,-3.38,0.0,24560.75,16.89
